Order Number,Vendor Name,Order Date,Order Status,Last Receipt Number,Last Receipt Date,Last Invoice Number,Last Invoice Date,Completed Date,Item Code,Species,Item Description,Item Code Acronym,Unit of Measurement,Original Unit Cost,Last Unit Cost,Original Quantity,Revised Quantity,Received Quantity, Extensions Amount , Received Cost , Freight Cost , Sales Tax ,Comments
148,"Next Dimension Components, Inc",2/5/2018,Active,G000200,3/1/2018,STK1085,3/1/2018,,COATTR,LAMINATE (HDF),Coating for Vinyl Tread Roll,COA,EACH,0.46,0.46,750,750,656, $345 , $302 ,,  ,Treads - Fairfield County Hickory
148,"Next Dimension Components, Inc",2/5/2018,Active,G000200,3/1/2018,STK1085,3/1/2018,,COATTR,LAMINATE (HDF),Coating for Vinyl Tread Roll,COA,EACH,0.46,0.46,750,750,728, $345 , $335 ,,  ,Treads - Pewter Oak
148,"Next Dimension Components, Inc",2/5/2018,Active,G000200,3/1/2018,STK1085,3/1/2018,,COATTR,LAMINATE (HDF),Coating for Vinyl Tread Roll,COA,EACH,0.46,0.46,750,750,727, $345 , $334 ,,  ,Treads - Sawmill Oak
148,"Next Dimension Components, Inc",2/5/2018,Active,G000200,3/1/2018,STK1085,3/1/2018,,COATTR,LAMINATE (HDF),Coating for Vinyl Tread Roll,COA,EACH,0.46,0.46,750,750,732, $345 , $337 ,,  ,Treads - Urban Loft Ash
148,"Next Dimension Components, Inc",2/5/2018,Active,G000200,3/1/2018,STK1085,3/1/2018,,COATTR,LAMINATE (HDF),Coating for Vinyl Tread Roll,COA,EACH,0.46,0.46,750,750,738, $345 , $339 ,,  ,Treads - Flint Creek Oak
152,"BGR, Inc",2/7/2018,Completed,G000152,2/8/2018,CI18010,2/9/2018,2/20/2018,/PACKING SLIPS,OTHER,Packing Slips,OTH,EACH,32.8,32.8,4,4,4, $131 , $131 ,,  ,"7 1/2"" x 5 1/2"" Packing Slips"
153,"Action Supply Product, Inc",2/7/2018,Completed,G000189,2/9/2018,4003291,2/9/2018,2/20/2018,/RAGS,OTHER,Rags,OTH,EACH,40.5,40.5,25,25,25," $1,013 "," $1,013 ",,  ,RWCMC-25 - RECLAIMED WHITE WASH RAG/CLOTH MACHINE COMPRESSED - 60BX/SKID
154,"Stephen Gould of Ohio, Inc",2/7/2018,Completed,G000154,2/9/2018,5477348,2/28/2018,2/28/2018,/BOX LAMINATE,LAMINATE (HDF),Honey Comb Next Step Filler,OTH,EACH,0.6,1.16,2496,2496,2496," $2,895 "," $2,895 ",,  ,
151,"Stephen Gould of Ohio, Inc",2/7/2018,Completed,G000151,2/13/2018,5471236,2/16/2018,2/26/2018,/BOX WOOD,OTHER,,OTH,EACH,0.23,0.23,8000,8000,8800," $1,840 "," $2,024 ",,  ,
155,"RTR Wood Products, Inc",2/8/2018,Completed,G000155,3/23/2018,0000427,3/22/2018,6/6/2018,BOTBIS1148S,BIRCH,,BOT,EACH,25.54,25.54,60,60,69," $1,532 "," $1,762 ",,  ,
155,"RTR Wood Products, Inc",2/8/2018,Completed,G000155,3/23/2018,0000427,3/22/2018,6/6/2018,BOTBCS1136S,BRAZILIAN CHERRY (JATOBA),,BOT,EACH,26.9,26.9,168,168,220," $4,519 "," $5,918 ",,  ,
155,"RTR Wood Products, Inc",2/8/2018,Completed,G000155,3/23/2018,0000427,3/22/2018,6/6/2018,BOTHIS1142S,HICKORY,,BOT,EACH,17.15,17.15,168,168,170," $2,881 "," $2,916 ",,  ,
155,"RTR Wood Products, Inc",2/8/2018,Completed,G000155,3/23/2018,0000427,3/22/2018,6/6/2018,BOTHIS1148S,HICKORY,,BOT,EACH,19.6,19.6,168,168,140," $3,293 "," $2,744 ",,  ,
155,"RTR Wood Products, Inc",2/8/2018,Completed,G000155,3/23/2018,0000427,3/22/2018,6/6/2018,BOTHIS1160S,HICKORY,,BOT,EACH,24.5,24.5,60,60,54," $1,470 "," $1,323 ",,  ,
155,"RTR Wood Products, Inc",2/8/2018,Completed,G000155,3/23/2018,0000427,3/22/2018,6/6/2018,BOTMAS1172S,MAPLE,,BOT,EACH,29.48,29.48,30,30,30, $884 , $884 ,,  ,
155,"RTR Wood Products, Inc",2/8/2018,Completed,G000155,3/23/2018,0000427,3/22/2018,6/6/2018,BOTROS1142S,RED OAK (SELECT AND BETTER),,BOT,EACH,14.86,14.86,168,168,168," $2,496 "," $2,496 ",,  ,
155,"RTR Wood Products, Inc",2/8/2018,Completed,G000155,3/23/2018,0000427,3/22/2018,6/6/2018,BOTROS1172S,RED OAK (SELECT AND BETTER),,BOT,EACH,25.49,25.49,40,40,34," $1,020 ", $867 ,,  ,
155,"RTR Wood Products, Inc",2/8/2018,Completed,G000155,3/23/2018,0000427,3/22/2018,6/6/2018,BOTROS1348S,RED OAK (SELECT AND BETTER),,BOT,EACH,19.21,19.21,50,50,54, $961 ," $1,037 ",,  ,
155,"RTR Wood Products, Inc",2/8/2018,Completed,G000155,3/23/2018,0000427,3/22/2018,6/6/2018,BOTWOS1142S,WHITE OAK (SELECT AND BETTER),,BOT,EACH,17.41,17.41,168,168,168," $2,925 "," $2,925 ",,  ,
155,"RTR Wood Products, Inc",2/8/2018,Completed,G000155,3/23/2018,0000427,3/22/2018,6/6/2018,BOTWOS1160S,WHITE OAK (SELECT AND BETTER),,BOT,EACH,24.88,24.88,60,60,56," $1,493 "," $1,393 ",,  ,
155,"RTR Wood Products, Inc",2/8/2018,Completed,G000155,3/23/2018,0000427,3/22/2018,6/6/2018,BOTWOS1196S,WHITE OAK (SELECT AND BETTER),,BOT,EACH,39.82,39.82,30,30,32," $1,195 "," $1,274 ",,  ,
155,"RTR Wood Products, Inc",2/8/2018,Completed,G000155,3/23/2018,0000427,3/22/2018,6/6/2018,BOXLAM1148,LAMINATE (HDF),"Box Lam Retread 11.5""""x 48""""",BOX,EACH,9.55,9.55,0,5000,4998," $47,750 "," $47,731 ",,  ,
155,"RTR Wood Products, Inc",2/8/2018,Completed,G000155,3/23/2018,0000427,3/22/2018,6/6/2018,RISAWR7548S,AMERICAN WALNUT (RUSTIC),,RIS,EACH,12.86,12.86,120,120,125," $1,543 "," $1,608 ",,  ,
155,"RTR Wood Products, Inc",2/8/2018,Completed,G000155,3/23/2018,0000427,3/22/2018,6/6/2018,RISBCS7554S,BRAZILIAN CHERRY (JATOBA),,RIS,EACH,21.02,21.02,50,50,82," $1,051 "," $1,724 ",,  ,
155,"RTR Wood Products, Inc",2/8/2018,Completed,G000155,3/23/2018,0000427,3/22/2018,6/6/2018,RISHIS7572S,HICKORY,,RIS,EACH,14.32,14.32,30,30,39, $430 , $558 ,,  ,
155,"RTR Wood Products, Inc",2/8/2018,Completed,G000155,3/23/2018,0000427,3/22/2018,6/6/2018,RISROS7536S,RED OAK (SELECT AND BETTER),,RIS,EACH,6.61,6.61,200,200,207," $1,322 "," $1,368 ",,  ,
155,"RTR Wood Products, Inc",2/8/2018,Completed,G000155,3/23/2018,0000427,3/22/2018,6/6/2018,RISROS7542S,RED OAK (SELECT AND BETTER),,RIS,EACH,7.71,7.71,200,300,299," $2,313 "," $2,305 ",,  ,
155,"RTR Wood Products, Inc",2/8/2018,Completed,G000155,3/23/2018,0000427,3/22/2018,6/6/2018,RISROS7554S,RED OAK (SELECT AND BETTER),,RIS,EACH,9.91,9.91,50,50,61, $496 , $605 ,,  ,
156,"RTR Wood Products, Inc",2/8/2018,Active,G000237,3/29/2018,0000427,3/29/2018,,BOXLAM1148,LAMINATE (HDF),"Box Lam Retread 11.5""""x 48""""",BOX,EACH,9.55,9.55,4200,4200,4182," $40,110 "," $39,938 ",,  ,
157,"RTR Wood Products, Inc",2/8/2018,Completed,G000157,5/16/2018,0000439,5/15/2018,11/2/2018,RISPOW7536S,POPLAR PRIMED WHITE,,RIS,EACH,4.41,4.41,3500,3500,3672," $15,435 "," $16,194 ",,  ,
157,"RTR Wood Products, Inc",2/8/2018,Completed,G000157,5/16/2018,0000439,5/15/2018,11/2/2018,RISPOW7536S,POPLAR PRIMED WHITE,,RIS,EACH,4.41,4.41,3000,3000,2754," $13,230 "," $12,145 ",,  ,
157,"RTR Wood Products, Inc",2/8/2018,Completed,G000157,5/16/2018,0000439,5/15/2018,11/2/2018,RISPOW7542S,POPLAR PRIMED WHITE,,RIS,EACH,5.15,5.15,1500,1500,1500," $7,725 "," $7,725 ",,  ,
157,"RTR Wood Products, Inc",2/8/2018,Completed,G000157,5/16/2018,0000439,5/15/2018,11/2/2018,RISPOW7542S,POPLAR PRIMED WHITE,,RIS,EACH,5.15,5.15,1500,1500,1181," $7,725 "," $6,082 ",,  ,
157,"RTR Wood Products, Inc",2/8/2018,Completed,G000157,5/16/2018,0000439,5/15/2018,11/2/2018,RISPOW7548S,POPLAR PRIMED WHITE,,RIS,EACH,5.88,5.88,5000,5000,10017," $29,400 "," $58,900 ",,  ,
157,"RTR Wood Products, Inc",2/8/2018,Completed,G000157,5/16/2018,0000439,5/15/2018,11/2/2018,RISPOW7560S,POPLAR PRIMED WHITE,,RIS,EACH,7.35,7.35,100,100,100, $735 , $735 ,,  ,
157,"RTR Wood Products, Inc",2/8/2018,Completed,G000157,5/16/2018,0000439,5/15/2018,11/2/2018,RISPOW7560S,POPLAR PRIMED WHITE,,RIS,EACH,7.35,7.35,200,200,200," $1,470 "," $1,470 ",,  ,
158,"Van Technologies, Inc",2/12/2018,Completed,G000158,2/16/2018,16923,2/13/2018,2/16/2018,/STAIN & FINISH,OTHER,Stain & Finish,OTH,EACH,54.46,54.46,10,10,10, $545 , $545 ,,  ,GALLON - Van Technologies 5 Sheen
158,"Van Technologies, Inc",2/12/2018,Completed,G000158,2/16/2018,16923,2/13/2018,2/16/2018,/STAIN & FINISH,OTHER,Stain & Finish,OTH,EACH,54.46,54.46,10,10,10, $545 , $545 ,,  ,GALLON - Van Technologies 20 Sheen
158,"Van Technologies, Inc",2/12/2018,Completed,G000158,2/16/2018,16923,2/13/2018,2/16/2018,/STAIN & FINISH,OTHER,Stain & Finish,OTH,EACH,50.5,50.5,5,5,5, $253 , $253 ,,  ,GALLON - Wipe Sealer 5202
158,"Van Technologies, Inc",2/12/2018,Completed,G000158,2/16/2018,16923,2/13/2018,2/16/2018,/STAIN & FINISH,OTHER,Stain & Finish,OTH,EACH,21.89,21.89,10,10,10, $219 , $219 ,,  ,GALLON - Stain Base Sealer 2240
160,"Van Technologies, Inc",2/12/2018,Completed,G000160,2/16/2018,16924,2/13/2018,2/16/2018,/STAIN & FINISH,OTHER,Stain & Finish,OTH,EACH,54.46,54.46,40,40,40," $2,178 "," $2,178 ",,  ,GALLON - Van Technologies 5 Sheen
160,"Van Technologies, Inc",2/12/2018,Completed,G000160,2/16/2018,16924,2/13/2018,2/16/2018,/STAIN & FINISH,OTHER,Stain & Finish,OTH,EACH,54.46,54.46,55,55,55," $2,995 "," $2,995 ",,  ,GALLON - Van Technologies 20 Sheen
160,"Van Technologies, Inc",2/12/2018,Completed,G000160,2/16/2018,16924,2/13/2018,2/16/2018,/STAIN & FINISH,OTHER,Stain & Finish,OTH,EACH,54.46,54.46,50,50,50," $2,723 "," $2,723 ",,  ,GALLON - Van Technologies 40 Sheen
160,"Van Technologies, Inc",2/12/2018,Completed,G000160,2/16/2018,16924,2/13/2018,2/16/2018,/STAIN & FINISH,OTHER,Stain & Finish,OTH,EACH,50.5,50.5,30,30,30," $1,515 "," $1,515 ",,  ,GALLON - Wipe Sealer 5202
160,"Van Technologies, Inc",2/12/2018,Completed,G000160,2/16/2018,16924,2/13/2018,2/16/2018,/STAIN & FINISH,OTHER,Stain & Finish,OTH,EACH,21.89,21.89,35,35,35, $766 , $766 ,,  ,GALLON - Stain Base Sealer 2240
160,"Van Technologies, Inc",2/12/2018,Completed,G000160,2/16/2018,16924,2/13/2018,2/16/2018,/STAIN & FINISH,OTHER,Stain & Finish,OTH,EACH,120.68,120.68,2,2,2, $241 , $241 ,,  ,GALLON - B2P Tinting Black Pigment
160,"Van Technologies, Inc",2/12/2018,Completed,G000160,2/16/2018,16924,2/13/2018,2/16/2018,/STAIN & FINISH,OTHER,Stain & Finish,OTH,EACH,120.68,120.68,1,1,1, $121 , $121 ,,  ,GALLON - BU2P Burnt Umber Pigment
160,"Van Technologies, Inc",2/12/2018,Completed,G000160,2/16/2018,16924,2/13/2018,2/16/2018,/STAIN & FINISH,OTHER,Stain & Finish,OTH,EACH,262.68,262.68,1,1,1, $263 , $263 ,,  ,GALLON - V2P Violet Pigment
160,"Van Technologies, Inc",2/12/2018,Completed,G000160,2/16/2018,16924,2/13/2018,2/16/2018,/STAIN & FINISH,OTHER,Stain & Finish,OTH,EACH,58.19,58.19,2,2,2, $116 , $116 ,,  ,GALLON - 8890 White Pigment
164,"Young Manufacturing Company, Inc.",2/12/2018,Active,G000164,3/23/2018,098086,3/23/2018,,BOTROC1136U,RED OAK,,BOT,EACH,11.68,11.68,240,240,240," $2,803 "," $2,803 ",,  ,
164,"Young Manufacturing Company, Inc.",2/12/2018,Active,G000164,3/23/2018,098086,3/23/2018,,BOTROC1142U,RED OAK,,BOT,EACH,13.96,13.96,240,360,240," $5,026 "," $3,350 ",,  ,
164,"Young Manufacturing Company, Inc.",2/12/2018,Active,G000164,3/23/2018,098086,3/23/2018,,BOTROC1148U,RED OAK,,BOT,EACH,16.32,16.32,240,240,240," $3,917 "," $3,917 ",,  ,
164,"Young Manufacturing Company, Inc.",2/12/2018,Active,G000164,3/23/2018,098086,3/23/2018,,BOXROS1136U,RED OAK (SELECT AND BETTER),,BOX,EACH,12.06,12.06,600,600,600," $7,236 "," $7,236 ",,  ,
164,"Young Manufacturing Company, Inc.",2/12/2018,Active,G000164,3/23/2018,098086,3/23/2018,,BOXROS1142U,RED OAK (SELECT AND BETTER),,BOX,EACH,14.42,14.42,480,480,480," $6,922 "," $6,922 ",,  ,
164,"Young Manufacturing Company, Inc.",2/12/2018,Active,G000164,3/23/2018,098086,3/23/2018,,BOXROS1148U,RED OAK (SELECT AND BETTER),,BOX,EACH,16.89,16.89,480,600,600," $10,134 "," $10,134 ",,  ,
164,"Young Manufacturing Company, Inc.",2/12/2018,Active,G000164,3/23/2018,098086,3/23/2018,,BOXROS1160U,RED OAK (SELECT AND BETTER),,BOX,EACH,22.55,22.55,120,120,120," $2,706 "," $2,706 ",,  ,
164,"Young Manufacturing Company, Inc.",2/12/2018,Active,G000164,3/23/2018,098086,3/23/2018,,BOXWOS1142U,WHITE OAK (SELECT AND BETTER),,BOX,EACH,17.36,17.36,360,240,240," $4,166 "," $4,166 ",,  ,
164,"Young Manufacturing Company, Inc.",2/12/2018,Active,G000164,3/23/2018,098086,3/23/2018,,DCXROS1150U,RED OAK (SELECT AND BETTER),,DCX,EACH,22.13,22.13,300,300,208," $6,639 "," $4,603 ",,  ,
164,"Young Manufacturing Company, Inc.",2/12/2018,Active,G000164,3/23/2018,098086,3/23/2018,,DCXWOS1150U,WHITE OAK (SELECT AND BETTER),,DCX,EACH,23.14,23.14,100,100,116," $2,314 "," $2,684 ",,  ,
164,"Young Manufacturing Company, Inc.",2/12/2018,Active,G000164,3/23/2018,098086,3/23/2018,,ERTROS1142U,RED OAK (SELECT AND BETTER),,ERT,EACH,16.96,16.96,100,100,100," $1,696 "," $1,696 ",,  ,
164,"Young Manufacturing Company, Inc.",2/12/2018,Active,G000164,3/23/2018,098086,3/23/2018,,ERTROS1148U,RED OAK (SELECT AND BETTER),,ERT,EACH,19.32,19.32,200,300,300," $5,796 "," $5,796 ",,  ,
164,"Young Manufacturing Company, Inc.",2/12/2018,Active,G000164,3/23/2018,098086,3/23/2018,,ERTROS1160U,RED OAK (SELECT AND BETTER),,ERT,EACH,24.36,24.36,60,60,60," $1,462 "," $1,462 ",,  ,
164,"Young Manufacturing Company, Inc.",2/12/2018,Active,G000164,3/23/2018,098086,3/23/2018,,RISROC7536U,RED OAK,,RIS,EACH,6.25,6.25,180,180,180," $1,125 "," $1,125 ",,  ,
164,"Young Manufacturing Company, Inc.",2/12/2018,Active,G000164,3/23/2018,098086,3/23/2018,,RISROC7542U,RED OAK,,RIS,EACH,7.45,7.45,180,180,180," $1,341 "," $1,341 ",,  ,
161,"RTR Wood Products, Inc",2/12/2018,Completed,G000161,4/11/2018,0000427,4/16/2018,4/16/2018,BOXLAM1148,LAMINATE (HDF),"Box Lam Retread 11.5""""x 48""""",BOX,EACH,9.55,9.55,6400,6400,6426," $61,120 "," $61,368 ",,  ,
167,Tread Tool LLC,2/14/2018,Completed,G000181,2/14/2018,021418-,2/14/2018,2/20/2018,STTRTOL,OTHER,,STT,EACH,7.75,7.75,231,231,231," $1,790 "," $1,790 ",,  ,
165,"A-One Pallet Distributing , Inc",2/14/2018,Completed,G000165,2/14/2018,77869,2/15/2018,2/21/2018,//PALLETS,OTHER,PALLETS,OTH,EACH,5.85,5.85,200,200,200," $1,170 "," $1,170 ",,  ,48402 - 48x40 pallet - #2 GMA 4 way
169,Hood Distribution McEwen Group Inc,2/14/2018,Completed,G000169,2/20/2018,14-5163,2/20/2018,2/21/2018,/MDF,OTHER,,OTH,EACH,22.4,24.88,56,56,56," $1,393 "," $1,393 ",,  ,
166,Larger Than Life,2/14/2018,Active,G000212,3/14/2018,A002285,3/14/2018,,VIRLAM-00012,LAMINATE (HDF),,VIR,EACH,0.283,0.283,750,750,750, $212 , $212 ,,  ,Roll 2
166,Larger Than Life,2/14/2018,Active,G000212,3/14/2018,A002285,3/14/2018,,VIRLAM-00015,LAMINATE (HDF),,VIR,EACH,0.283,0.283,750,750,720, $212 , $204 ,,  ,Roll 4
166,Larger Than Life,2/14/2018,Active,G000212,3/14/2018,A002285,3/14/2018,,VIRLAM-00028,LAMINATE (HDF),,VIR,EACH,0.283,0.283,1500,750,750, $212 , $212 ,,  ,Roll 3
166,Larger Than Life,2/14/2018,Active,G000212,3/14/2018,A002285,3/14/2018,,VIRLAM-00030,LAMINATE (HDF),,VIR,EACH,0.283,0.283,750,750,750, $212 , $212 ,,  ,Roll 4
166,Larger Than Life,2/14/2018,Active,G000212,3/14/2018,A002285,3/14/2018,,VIRLAM-01192,LAMINATE (HDF),,VIR,EACH,0.283,0.283,750,750,750, $212 , $212 ,,  ,Roll 2
166,Larger Than Life,2/14/2018,Active,G000212,3/14/2018,A002285,3/14/2018,,VIRLAM-01207,LAMINATE (HDF),,VIR,EACH,0.28,0.283,1500,1500,1440, $425 , $408 ,,  ,Roll 1
166,Larger Than Life,2/14/2018,Active,G000212,3/14/2018,A002285,3/14/2018,,VITLAM-00002,LAMINATE (HDF),,VIT,EACH,0.496,0.496,750,750,720, $372 , $357 ,,  ,Roll 4
166,Larger Than Life,2/14/2018,Active,G000212,3/14/2018,A002285,3/14/2018,,VITLAM-00010,LAMINATE (HDF),,VIT,EACH,0.496,0.496,750,750,750, $372 , $372 ,,  ,Roll 2
166,Larger Than Life,2/14/2018,Active,G000212,3/14/2018,A002285,3/14/2018,,VITLAM-00011,LAMINATE (HDF),,VIT,EACH,0.496,0.496,750,750,720, $372 , $357 ,,  ,Roll 4
166,Larger Than Life,2/14/2018,Active,G000212,3/14/2018,A002285,3/14/2018,,VITLAM-00012,LAMINATE (HDF),,VIT,EACH,0.496,0.496,1500,1500,1440, $744 , $714 ,,  ,Roll 1
166,Larger Than Life,2/14/2018,Active,G000212,3/14/2018,A002285,3/14/2018,,VITLAM-00013,LAMINATE (HDF),,VIT,EACH,0.496,0.496,750,750,750, $372 , $372 ,,  ,Roll 2
166,Larger Than Life,2/14/2018,Active,G000212,3/14/2018,A002285,3/14/2018,,VITLAM-00015,LAMINATE (HDF),,VIT,EACH,0.496,0.496,750,750,750, $372 , $372 ,,  ,Roll 2
166,Larger Than Life,2/14/2018,Active,G000212,3/14/2018,A002285,3/14/2018,,VITLAM-00017,LAMINATE (HDF),,VIT,EACH,0.496,0.496,750,750,750, $372 , $372 ,,  ,Roll 2
166,Larger Than Life,2/14/2018,Active,G000212,3/14/2018,A002285,3/14/2018,,VITLAM-00019,LAMINATE (HDF),,VIT,EACH,0.496,0.496,1500,1500,1440, $744 , $714 ,,  ,Roll 1 - GW18353
166,Larger Than Life,2/14/2018,Active,G000212,3/14/2018,A002285,3/14/2018,,VITLAM-00021,LAMINATE (HDF),,VIT,EACH,0.496,0.496,1500,750,750, $372 , $372 ,,  ,Roll 3
166,Larger Than Life,2/14/2018,Active,G000212,3/14/2018,A002285,3/14/2018,,VITLAM-00022,LAMINATE (HDF),,VIT,EACH,0.496,0.496,750,750,750, $372 , $372 ,,  ,Roll 2
166,Larger Than Life,2/14/2018,Active,G000212,3/14/2018,A002285,3/14/2018,,VITLAM-00023,LAMINATE (HDF),,VIT,EACH,0.496,0.496,750,750,750, $372 , $372 ,,  ,Roll 2
166,Larger Than Life,2/14/2018,Active,G000212,3/14/2018,A002285,3/14/2018,,VITLAM-00027,LAMINATE (HDF),,VIT,EACH,0.496,0.496,1500,1500,1500, $744 , $744 ,,  ,Roll 3
166,Larger Than Life,2/14/2018,Active,G000212,3/14/2018,A002285,3/14/2018,,VITLAM-00030,LAMINATE (HDF),,VIT,EACH,0.496,0.496,750,750,750, $372 , $372 ,,  ,Roll 4
166,Larger Than Life,2/14/2018,Active,G000212,3/14/2018,A002285,3/14/2018,,VITLAM-00033,LAMINATE (HDF),,VIT,EACH,0.496,0.496,750,750,750, $372 , $372 ,,  ,Roll 4
166,Larger Than Life,2/14/2018,Active,G000212,3/14/2018,A002285,3/14/2018,,VITLAM-01178,LAMINATE (HDF),,VIT,EACH,0.496,0.496,750,750,750, $372 , $372 ,,  ,Roll 4
166,Larger Than Life,2/14/2018,Active,G000212,3/14/2018,A002285,3/14/2018,,VITLAM-01188,LAMINATE (HDF),,VIT,EACH,0.496,0.496,750,750,720, $372 , $357 ,,  ,Roll 4
166,Larger Than Life,2/14/2018,Active,G000212,3/14/2018,A002285,3/14/2018,,VITLAM-01207,LAMINATE (HDF),,VIT,EACH,0.496,0.496,1500,1500,1440, $744 , $714 ,,  ,Roll 1
171,Kleiberit Adhesives USA Inc,2/15/2018,Completed,G000171,2/19/2018,82333,2/22/2018,2/27/2018,/LAM ADHESIVE,LAMINATE (HDF),Laminate Adhesive,OTH,EACH,1609.3,1609.3,3,3,3," $4,828 "," $4,828 ",,  ,708.7.08  Adhesive - 190 kg drum
170,"Stephen Gould of Ohio, Inc",2/15/2018,Active,G000230,3/1/2018,5484015,3/16/2018,,/BOX LAMINATE,LAMINATE (HDF),STR-NXTBOXREV6 - Next Step Box,OTH,EACH,1.55,1.55,10000,10000,10500," $15,500 "," $16,275 ",,  ,
170,"Stephen Gould of Ohio, Inc",2/15/2018,Active,G000230,3/1/2018,5484015,3/16/2018,,/BOX LAMINATE,LAMINATE (HDF),,OTH,EACH,1.16,1.4,10000,10000,8320," $14,000 "," $11,648 ",,  ,
173,"Stephen Gould of Ohio, Inc",2/16/2018,Completed,G000173,3/15/2018,5514877,5/14/2018,5/22/2018,/BOX WOOD,OTHER,,OTH,EACH,1.81,1.81,5000,5000,5650," $9,050 "," $10,227 ",,  ,
173,"Stephen Gould of Ohio, Inc",2/16/2018,Completed,G000173,3/15/2018,5514877,5/14/2018,5/22/2018,/BOX WOOD,OTHER,,OTH,EACH,1.95,1.95,5000,5000,5600," $9,750 "," $10,920 ",,  ,
127,"RTR Wood Products, Inc",2/16/2018,Completed,G000127,3/22/2018,0000428,3/22/2018,3/27/2018,RISROS7536S,RED OAK (SELECT AND BETTER),,RIS,EACH,7.49,7.49,7,7,7, $52 , $52 ,,  ,
127,"RTR Wood Products, Inc",2/16/2018,Completed,G000127,3/22/2018,0000428,3/22/2018,3/27/2018,RISROS7542S,RED OAK (SELECT AND BETTER),,RIS,EACH,8.74,8.74,5,5,5, $44 , $44 ,,  ,
172,"RTR Wood Products, Inc",2/16/2018,Completed,G000224,3/23/2018,0000428,3/22/2018,3/27/2018,BOTBES1172S,BEECH,**INV PURPOSE ONLY**,BOT,EACH,47.67,47.67,1,1,1, $48 , $48 ,,  ,
172,"RTR Wood Products, Inc",2/16/2018,Completed,G000224,3/23/2018,0000428,3/22/2018,3/27/2018,BOTBES1172S,BEECH,,BOT,EACH,47.67,47.67,1,1,1, $48 , $48 ,,  ,
179,"BGR, Inc",2/20/2018,Completed,G000179,2/21/2018,CI18014,2/22/2018,2/26/2018,/TAPE SHIPPING,OTHER,Tape Shipping,OTH,EACH,118.32,118.32,6,6,6, $710 , $710 ,,  ,"Shur Tape's HP400 - 3""X110Y clear hot melt 2.5-mil (our 110513)"
175,"RTR Wood Products, Inc",2/20/2018,Completed,G000228,3/16/2018,0000429,3/13/2018,3/16/2018,/TREAD,OTHER,Riser - 0.75 x 10 x  120- WHI,OTH,EACH,45.8,45.8,1,1,1, $46 , $46 ,,  ,
175,"RTR Wood Products, Inc",2/20/2018,Completed,G000228,3/16/2018,0000429,3/13/2018,3/16/2018,/TREAD,OTHER,Riser - 0.75 x 10 x  108 - WHI,OTH,EACH,35.04,35.04,1,1,1, $35 , $35 ,,  ,
178,"RTR Wood Products, Inc",2/20/2018,Completed,G000178,3/23/2018,0000429,3/22/2018,3/27/2018,RISAWP7536S,AMERICAN WALNUT (CLEAR),,RIS,EACH,17.12,18.2,12,12,12, $218 , $218 ,,  ,
180,"RTR Wood Products, Inc",2/23/2018,Completed,G000180,3/23/2018,0000431,3/22/2018,3/27/2018,TREAD,OTHER,,TRE,EA,50.95,58.55,1,1,1, $59 , $59 ,,  ,
184,Tread Tool LLC,2/26/2018,Completed,G000193,2/27/2018,022618-,2/26/2018,2/27/2018,STTRTO,OTHER,,STT,EACH,8.75,8.75,1080,1080,1080," $9,450 "," $9,450 ",,  ,
183,"RTR Wood Products, Inc",2/26/2018,Completed,G000183,3/23/2018,0000430,3/22/2018,3/27/2018,BOTBES1142S,BEECH,,BOT,EACH,27.8,27.8,14,14,14, $389 , $389 ,,  ,
187,"RTR Wood Products, Inc",2/26/2018,Completed,G000187,3/23/2018,0000431,3/23/2018,3/27/2018,TREAD,OTHER,,TRE,EA,57.32,80.72,1,1,1, $81 , $81 ,,  ,
185,"RTR Wood Products, Inc",2/26/2018,Completed,G000185,4/4/2018,0000431,4/3/2018,4/5/2018,BOTHIS1148S,HICKORY,,BOT,EACH,19.6,19.6,504,504,504," $9,878 "," $9,878 ",,  ,
185,"RTR Wood Products, Inc",2/26/2018,Completed,G000185,4/4/2018,0000431,4/3/2018,4/5/2018,BOTHIS1196S,HICKORY,,BOT,EACH,39.19,39.19,30,30,33," $1,176 "," $1,293 ",,  ,
185,"RTR Wood Products, Inc",2/26/2018,Completed,G000185,4/4/2018,0000431,4/3/2018,4/5/2018,BOTMAS1142S,MAPLE,,BOT,EACH,17.2,17.2,168,168,192," $2,890 "," $3,302 ",,  ,
185,"RTR Wood Products, Inc",2/26/2018,Completed,G000185,4/4/2018,0000431,4/3/2018,4/5/2018,BOTMAS1148S,MAPLE,,BOT,EACH,19.65,19.65,672,672,691," $13,205 "," $13,578 ",,  ,
185,"RTR Wood Products, Inc",2/26/2018,Completed,G000185,4/4/2018,0000431,4/3/2018,4/5/2018,BOTMAS1154S,MAPLE,,BOT,EACH,22.11,22.11,50,50,61," $1,106 "," $1,349 ",,  ,
185,"RTR Wood Products, Inc",2/26/2018,Completed,G000185,4/4/2018,0000431,4/3/2018,4/5/2018,BOTMAS1160S,MAPLE,,BOT,EACH,24.57,24.57,60,60,64," $1,474 "," $1,572 ",,  ,
185,"RTR Wood Products, Inc",2/26/2018,Completed,G000185,4/4/2018,0000431,4/3/2018,4/5/2018,BOTROS1136S,RED OAK (SELECT AND BETTER),,BOT,EACH,12.38,12.38,336,336,341," $4,160 "," $4,222 ",,  ,
